"","Country.Code","Country.Name","Region","Year","Deaths","Population"
"1","AFG","AFGHANISTAN","Asia",2014,721,32792523
"2","AFG","AFGHANISTAN","Asia",2013,155,31622704
"3","AFG","AFGHANISTAN","Asia",2012,378,30560034
"4","AFG","AFGHANISTAN","Asia",2011,83,29347708
"5","AFG","AFGHANISTAN","Asia",2010,350,28284089
"6","AFG","AFGHANISTAN","Asia",2009,101,27466101
"7","AFG","AFGHANISTAN","Asia",2008,1334,26482622
"8","AFG","AFGHANISTAN","Asia",2007,296,25909852
"9","AFG","AFGHANISTAN","Asia",2006,382,25424094
"10","AFG","AFGHANISTAN","Asia",2005,582,24404567
"11","AFG","AFGHANISTAN","Asia",2004,18,23560654
"12","AFG","AFGHANISTAN","Asia",2003,137,22733049
"13","AFG","AFGHANISTAN","Asia",2002,4083,21378117
"14","AFG","AFGHANISTAN","Asia",2001,485,20284307
"15","AFG","AFGHANISTAN","Asia",2000,594,20130327
"16","AFG","AFGHANISTAN","Asia",1999,205,19887785
"17","AFG","AFGHANISTAN","Asia",1998,7308,19159996
"18","AFG","AFGHANISTAN","Asia",1997,175,18452091
"19","AFG","AFGHANISTAN","Asia",1996,70,17763266
"20","AFG","AFGHANISTAN","Asia",1995,381,17065836
"21","AFG","AFGHANISTAN","Asia",1994,160,16250794
"22","AFG","AFGHANISTAN","Asia",1993,225,14943172
"23","AFG","AFGHANISTAN","Asia",1992,614,13278974
"24","AFG","AFGHANISTAN","Asia",1991,1427,12238879
"25","AFG","AFGHANISTAN","Asia",1990,144,12045660
"26","AFG","AFGHANISTAN","Asia",1989,0,11874088
"27","AFG","AFGHANISTAN","Asia",1988,0,11523298
"28","AFG","AFGHANISTAN","Asia",1987,70,11387818
"29","AFG","AFGHANISTAN","Asia",1986,0,11420074
"30","AFG","AFGHANISTAN","Asia",1985,0,11426852
"31","AFG","AFGHANISTAN","Asia",1984,1,11190221
"32","AFG","AFGHANISTAN","Asia",1983,12,10917982
"33","AFG","AFGHANISTAN","Asia",1982,500,10991378
"34","AFG","AFGHANISTAN","Asia",1981,0,11937581
"35","AFG","AFGHANISTAN","Asia",1980,0,13169311
"36","AFG","AFGHANISTAN","Asia",1979,0,13655567
"37","AFG","AFGHANISTAN","Asia",1978,120,13611441
"38","AFG","AFGHANISTAN","Asia",1977,0,13340756
"39","AFG","AFGHANISTAN","Asia",1976,101,13059851
"40","AFG","AFGHANISTAN","Asia",1975,0,12773954
"41","AFG","AFGHANISTAN","Asia",1974,0,12469127
"42","AFG","AFGHANISTAN","Asia",1973,0,12157999
"43","AFG","AFGHANISTAN","Asia",1972,150,11853696
"44","AFG","AFGHANISTAN","Asia",1971,100,11567667
"45","AFG","AFGHANISTAN","Asia",1970,0,11290128
"46","AFG","AFGHANISTAN","Asia",1969,0,11017409
"47","AFG","AFGHANISTAN","Asia",1968,0,10756922
"48","AFG","AFGHANISTAN","Asia",1967,0,10505959
"49","AFG","AFGHANISTAN","Asia",1966,0,10266395
"50","AFG","AFGHANISTAN","Asia",1965,0,10036008
"51","AFG","AFGHANISTAN","Asia",1964,0,9814318
"52","AFG","AFGHANISTAN","Asia",1963,107,9604487
"53","AFG","AFGHANISTAN","Asia",1962,0,9404406
"54","AFG","AFGHANISTAN","Asia",1961,0,9214083
"55","AFG","AFGHANISTAN","Asia",1960,0,9035043
"56","AGO","ANGOLA","Africa",2014,0,27160769
"57","AGO","ANGOLA","Africa",2013,9,26165620
"58","AGO","ANGOLA","Africa",2012,0,25177394
"59","AGO","ANGOLA","Africa",2011,130,24218352
"60","AGO","ANGOLA","Africa",2010,25,23294825
"61","AGO","ANGOLA","Africa",2009,178,22414773
"62","AGO","ANGOLA","Africa",2008,370,21578655
"63","AGO","ANGOLA","Africa",2007,620,20778561
"64","AGO","ANGOLA","Africa",2006,2422,20015279
"65","AGO","ANGOLA","Africa",2005,0,19291161
"66","AGO","ANGOLA","Africa",2004,357,18600423
"67","AGO","ANGOLA","Africa",2003,15,17943712
"68","AGO","ANGOLA","Africa",2002,8,17327699
"69","AGO","ANGOLA","Africa",2001,154,16747208
"70","AGO","ANGOLA","Africa",2000,77,16194869
"71","AGO","ANGOLA","Africa",1999,188,15667235
"72","AGO","ANGOLA","Africa",1998,115,15159370
"73","AGO","ANGOLA","Africa",1997,0,14660413
"74","AGO","ANGOLA","Africa",1996,0,14170973
"75","AGO","ANGOLA","Africa",1995,0,13699778
"76","AGO","ANGOLA","Africa",1994,0,13249764
"77","AGO","ANGOLA","Africa",1993,0,12827135
"78","AGO","ANGOLA","Africa",1992,0,12423712
"79","AGO","ANGOLA","Africa",1991,0,12023529
"80","AGO","ANGOLA","Africa",1990,0,11626360
"81","AGO","ANGOLA","Africa",1989,766,11238562
"82","AGO","ANGOLA","Africa",1988,0,10861291
"83","AGO","ANGOLA","Africa",1987,59,10497858
"84","AGO","ANGOLA","Africa",1986,0,10139450
"85","AGO","ANGOLA","Africa",1985,0,9779120
"86","AGO","ANGOLA","Africa",1984,0,9425917
"87","AGO","ANGOLA","Africa",1983,0,9082983
"88","AGO","ANGOLA","Africa",1982,0,8751648
"89","AGO","ANGOLA","Africa",1981,0,8435607
"90","AGO","ANGOLA","Africa",1980,0,8133872
"91","AGO","ANGOLA","Africa",1979,0,7847207
"92","AGO","ANGOLA","Africa",1978,0,7576734
"93","AGO","ANGOLA","Africa",1977,0,7317829
"94","AGO","ANGOLA","Africa",1976,0,7074664
"95","AGO","ANGOLA","Africa",1975,0,6842947
"96","AGO","ANGOLA","Africa",1974,0,6613367
"97","AGO","ANGOLA","Africa",1973,0,6388528
"98","AGO","ANGOLA","Africa",1972,0,6174262
"99","AGO","ANGOLA","Africa",1971,0,5991102
"100","AGO","ANGOLA","Africa",1970,0,5852788
"101","AGO","ANGOLA","Africa",1969,0,5763685
"102","AGO","ANGOLA","Africa",1968,0,5702699
"103","AGO","ANGOLA","Africa",1967,0,5641807
"104","AGO","ANGOLA","Africa",1966,0,5581386
"105","AGO","ANGOLA","Africa",1965,0,5521981
"106","AGO","ANGOLA","Africa",1964,0,5464187
"107","AGO","ANGOLA","Africa",1963,0,5408320
"108","AGO","ANGOLA","Africa",1962,0,5354310
"109","AGO","ANGOLA","Africa",1961,0,5301583
"110","AGO","ANGOLA","Africa",1960,0,5231654
"111","AIA","ANGUILLA","Americas",2014,0,NA
"112","AIA","ANGUILLA","Americas",2013,0,NA
"113","AIA","ANGUILLA","Americas",2012,0,NA
"114","AIA","ANGUILLA","Americas",2011,0,NA
"115","AIA","ANGUILLA","Americas",2010,0,NA
"116","AIA","ANGUILLA","Americas",2009,0,NA
"117","AIA","ANGUILLA","Americas",2008,0,NA
"118","AIA","ANGUILLA","Americas",2007,0,NA
"119","AIA","ANGUILLA","Americas",2006,0,NA
"120","AIA","ANGUILLA","Americas",2005,0,NA
"121","AIA","ANGUILLA","Americas",2004,0,NA
"122","AIA","ANGUILLA","Americas",2003,0,NA
"123","AIA","ANGUILLA","Americas",2002,0,NA
"124","AIA","ANGUILLA","Americas",2001,0,NA
"125","AIA","ANGUILLA","Americas",2000,0,NA
"126","AIA","ANGUILLA","Americas",1999,0,NA
"127","AIA","ANGUILLA","Americas",1998,0,NA
"128","AIA","ANGUILLA","Americas",1997,0,NA
"129","AIA","ANGUILLA","Americas",1996,0,NA
"130","AIA","ANGUILLA","Americas",1995,0,NA
"131","AIA","ANGUILLA","Americas",1994,0,NA
"132","AIA","ANGUILLA","Americas",1993,0,NA
"133","AIA","ANGUILLA","Americas",1992,0,NA
"134","AIA","ANGUILLA","Americas",1991,0,NA
"135","AIA","ANGUILLA","Americas",1990,0,NA
"136","AIA","ANGUILLA","Americas",1989,0,NA
"137","AIA","ANGUILLA","Americas",1988,0,NA
"138","AIA","ANGUILLA","Americas",1987,0,NA
"139","AIA","ANGUILLA","Americas",1986,0,NA
"140","AIA","ANGUILLA","Americas",1985,0,NA
"141","AIA","ANGUILLA","Americas",1984,0,NA
"142","AIA","ANGUILLA","Americas",1983,0,NA
"143","AIA","ANGUILLA","Americas",1982,0,NA
"144","AIA","ANGUILLA","Americas",1981,0,NA
"145","AIA","ANGUILLA","Americas",1980,0,NA
"146","AIA","ANGUILLA","Americas",1979,0,NA
"147","AIA","ANGUILLA","Americas",1978,0,NA
"148","AIA","ANGUILLA","Americas",1977,0,NA
"149","AIA","ANGUILLA","Americas",1976,0,NA
"150","AIA","ANGUILLA","Americas",1975,0,NA
"151","AIA","ANGUILLA","Americas",1974,0,NA
"152","AIA","ANGUILLA","Americas",1973,0,NA
"153","AIA","ANGUILLA","Americas",1972,0,NA
"154","AIA","ANGUILLA","Americas",1971,0,NA
"155","AIA","ANGUILLA","Americas",1970,0,NA
"156","AIA","ANGUILLA","Americas",1969,0,NA
"157","AIA","ANGUILLA","Americas",1968,0,NA
"158","AIA","ANGUILLA","Americas",1967,0,NA
"159","AIA","ANGUILLA","Americas",1966,0,NA
"160","AIA","ANGUILLA","Americas",1965,0,NA
"161","AIA","ANGUILLA","Americas",1964,0,NA
"162","AIA","ANGUILLA","Americas",1963,0,NA
"163","AIA","ANGUILLA","Americas",1962,0,NA
"164","AIA","ANGUILLA","Americas",1961,0,NA
"165","AIA","ANGUILLA","Americas",1960,5,NA
"166","ALB","ALBANIA","Europe",2014,0,2889104
"167","ALB","ALBANIA","Europe",2013,0,2895092
"168","ALB","ALBANIA","Europe",2012,5,2900401
"169","ALB","ALBANIA","Europe",2011,0,2905195
"170","ALB","ALBANIA","Europe",2010,0,2913021
"171","ALB","ALBANIA","Europe",2009,0,2927519
"172","ALB","ALBANIA","Europe",2008,0,2947314
"173","ALB","ALBANIA","Europe",2007,0,2970017
"174","ALB","ALBANIA","Europe",2006,0,2992547
"175","ALB","ALBANIA","Europe",2005,5,3011487
"176","ALB","ALBANIA","Europe",2004,3,3026939
"177","ALB","ALBANIA","Europe",2003,0,3039616
"178","ALB","ALBANIA","Europe",2002,7,3051010
"179","ALB","ALBANIA","Europe",2001,0,3060173
"180","ALB","ALBANIA","Europe",2000,0,3089027
"181","ALB","ALBANIA","Europe",1999,0,3108778
"182","ALB","ALBANIA","Europe",1998,0,3128530
"183","ALB","ALBANIA","Europe",1997,0,3148281
"184","ALB","ALBANIA","Europe",1996,7,3168033
"185","ALB","ALBANIA","Europe",1995,4,3187784
"186","ALB","ALBANIA","Europe",1994,0,3207536
"187","ALB","ALBANIA","Europe",1993,0,3227287
"188","ALB","ALBANIA","Europe",1992,11,3247039
"189","ALB","ALBANIA","Europe",1991,0,3266790
"190","ALB","ALBANIA","Europe",1990,0,3286542
"191","ALB","ALBANIA","Europe",1989,0,3227943
"192","ALB","ALBANIA","Europe",1988,0,3142336
"193","ALB","ALBANIA","Europe",1987,0,3083605
"194","ALB","ALBANIA","Europe",1986,0,3022635
"195","ALB","ALBANIA","Europe",1985,125,2964762
"196","ALB","ALBANIA","Europe",1984,0,2904429
"197","ALB","ALBANIA","Europe",1983,0,2843960
"198","ALB","ALBANIA","Europe",1982,1,2784278
"199","ALB","ALBANIA","Europe",1981,0,2726056
"200","ALB","ALBANIA","Europe",1980,0,2671997
"201","ALB","ALBANIA","Europe",1979,35,2617832
"202","ALB","ALBANIA","Europe",1978,0,2566266
"203","ALB","ALBANIA","Europe",1977,0,2513546
"204","ALB","ALBANIA","Europe",1976,0,2458526
"205","ALB","ALBANIA","Europe",1975,0,2404831
"206","ALB","ALBANIA","Europe",1974,0,2350124
"207","ALB","ALBANIA","Europe",1973,0,2296752
"208","ALB","ALBANIA","Europe",1972,0,2243126
"209","ALB","ALBANIA","Europe",1971,0,2187853
"210","ALB","ALBANIA","Europe",1970,0,2135479
"211","ALB","ALBANIA","Europe",1969,0,2081695
"212","ALB","ALBANIA","Europe",1968,0,2022272
"213","ALB","ALBANIA","Europe",1967,11,1965598
"214","ALB","ALBANIA","Europe",1966,0,1914573
"215","ALB","ALBANIA","Europe",1965,0,1864791
"216","ALB","ALBANIA","Europe",1964,0,1814135
"217","ALB","ALBANIA","Europe",1963,0,1762621
"218","ALB","ALBANIA","Europe",1962,0,1711319
"219","ALB","ALBANIA","Europe",1961,0,1659800
"220","ALB","ALBANIA","Europe",1960,0,1608800
"221","ARG","ARGENTINA","Americas",2014,24,43024071
"222","ARG","ARGENTINA","Americas",2013,56,42582455
"223","ARG","ARGENTINA","Americas",2012,25,42161721
"224","ARG","ARGENTINA","Americas",2011,0,41730660
"225","ARG","ARGENTINA","Americas",2010,42,41288694
"226","ARG","ARGENTINA","Americas",2009,29,40854831
"227","ARG","ARGENTINA","Americas",2008,0,40424148
"228","ARG","ARGENTINA","Americas",2007,19,40016763
"229","ARG","ARGENTINA","Americas",2006,0,39622115
"230","ARG","ARGENTINA","Americas",2005,11,39216789
"231","ARG","ARGENTINA","Americas",2004,10,38815916
"232","ARG","ARGENTINA","Americas",2003,39,38424282
"233","ARG","ARGENTINA","Americas",2002,11,38029349
"234","ARG","ARGENTINA","Americas",2001,35,37624825
"235","ARG","ARGENTINA","Americas",2000,37,37213984
"236","ARG","ARGENTINA","Americas",1999,0,36794682
"237","ARG","ARGENTINA","Americas",1998,19,36372860
"238","ARG","ARGENTINA","Americas",1997,0,35947791
"239","ARG","ARGENTINA","Americas",1996,0,35513793
"240","ARG","ARGENTINA","Americas",1995,6,35070020
"241","ARG","ARGENTINA","Americas",1994,24,34613491
"242","ARG","ARGENTINA","Americas",1993,15,34152717
"243","ARG","ARGENTINA","Americas",1992,112,33693527
"244","ARG","ARGENTINA","Americas",1991,0,33230294
"245","ARG","ARGENTINA","Americas",1990,21,32755901
"246","ARG","ARGENTINA","Americas",1989,0,32270948
"247","ARG","ARGENTINA","Americas",1988,25,31780532
"248","ARG","ARGENTINA","Americas",1987,1,31291762
"249","ARG","ARGENTINA","Americas",1986,4,30811980
"250","ARG","ARGENTINA","Americas",1985,43,30336441
"251","ARG","ARGENTINA","Americas",1984,30,29863093
"252","ARG","ARGENTINA","Americas",1983,0,29391332
"253","ARG","ARGENTINA","Americas",1982,0,28924262
"254","ARG","ARGENTINA","Americas",1981,0,28463959
"255","ARG","ARGENTINA","Americas",1980,41,28011596
"256","ARG","ARGENTINA","Americas",1979,0,27568895
"257","ARG","ARGENTINA","Americas",1978,5,27132158
"258","ARG","ARGENTINA","Americas",1977,70,26701805
"259","ARG","ARGENTINA","Americas",1976,0,26282283
"260","ARG","ARGENTINA","Americas",1975,20,25874107
"261","ARG","ARGENTINA","Americas",1974,100,25461351
"262","ARG","ARGENTINA","Americas",1973,60,25046005
"263","ARG","ARGENTINA","Americas",1972,100,24644328
"264","ARG","ARGENTINA","Americas",1971,0,24257208
"265","ARG","ARGENTINA","Americas",1970,36,23878327
"266","ARG","ARGENTINA","Americas",1969,0,23508711
"267","ARG","ARGENTINA","Americas",1968,0,23150583
"268","ARG","ARGENTINA","Americas",1967,56,22799059
"269","ARG","ARGENTINA","Americas",1966,62,22453893
"270","ARG","ARGENTINA","Americas",1965,45,22112629
"271","ARG","ARGENTINA","Americas",1964,0,21769453
"272","ARG","ARGENTINA","Americas",1963,0,21421705
"273","ARG","ARGENTINA","Americas",1962,0,21072538
"274","ARG","ARGENTINA","Americas",1961,0,20726276
"275","ARG","ARGENTINA","Americas",1960,0,20386045
"276","ARM","ARMENIA","Asia",2014,0,3013800
"277","ARM","ARMENIA","Asia",2013,0,3022000
"278","ARM","ARMENIA","Asia",2012,0,3024100
"279","ARM","ARMENIA","Asia",2011,0,3027900
"280","ARM","ARMENIA","Asia",2010,0,3044800
"281","ARM","ARMENIA","Asia",2009,0,3066000
"282","ARM","ARMENIA","Asia",2008,0,3087100
"283","ARM","ARMENIA","Asia",2007,0,3107400
"284","ARM","ARMENIA","Asia",2006,0,3127100
"285","ARM","ARMENIA","Asia",2005,0,3146400
"286","ARM","ARMENIA","Asia",2004,1,3164900
"287","ARM","ARMENIA","Asia",2003,0,3182500
"288","ARM","ARMENIA","Asia",2002,0,3199800
"289","ARM","ARMENIA","Asia",2001,0,3211800
"290","ARM","ARMENIA","Asia",2000,0,3221100
"291","ARM","ARMENIA","Asia",1999,0,3167286
"292","ARM","ARMENIA","Asia",1998,0,3208401
"293","ARM","ARMENIA","Asia",1997,4,3246289
"294","ARM","ARMENIA","Asia",1996,0,3278735
"295","ARM","ARMENIA","Asia",1995,0,3307581
"296","ARM","ARMENIA","Asia",1994,0,3364610
"297","ARM","ARMENIA","Asia",1993,0,3453332
"298","ARM","ARMENIA","Asia",1992,0,3571861
"299","ARM","ARMENIA","Asia",1991,0,3613977
"300","ARM","ARMENIA","Asia",1990,0,3552128
"301","ARM","ARMENIA","Asia",1989,0,3443100
"302","ARM","ARMENIA","Asia",1988,0,3355125
"303","ARM","ARMENIA","Asia",1987,0,3328520
"304","ARM","ARMENIA","Asia",1986,0,3294847
"305","ARM","ARMENIA","Asia",1985,0,3260432
"306","ARM","ARMENIA","Asia",1984,0,3224547
"307","ARM","ARMENIA","Asia",1983,0,3191539
"308","ARM","ARMENIA","Asia",1982,0,3163144
"309","ARM","ARMENIA","Asia",1981,0,3135349
"310","ARM","ARMENIA","Asia",1980,0,3107415
"311","ARM","ARMENIA","Asia",1979,0,3078501
"312","ARM","ARMENIA","Asia",1978,0,3012807
"313","ARM","ARMENIA","Asia",1977,0,2912827
"314","ARM","ARMENIA","Asia",1976,0,2818165
"315","ARM","ARMENIA","Asia",1975,0,2743660
"316","ARM","ARMENIA","Asia",1974,0,2686445
"317","ARM","ARMENIA","Asia",1973,0,2630860
"318","ARM","ARMENIA","Asia",1972,0,2577079
"319","ARM","ARMENIA","Asia",1971,0,2525345
"320","ARM","ARMENIA","Asia",1970,0,2475633
"321","ARM","ARMENIA","Asia",1969,0,2424030
"322","ARM","ARMENIA","Asia",1968,0,2367319
"323","ARM","ARMENIA","Asia",1967,0,2307492
"324","ARM","ARMENIA","Asia",1966,0,2246159
"325","ARM","ARMENIA","Asia",1965,0,2183635
"326","ARM","ARMENIA","Asia",1964,0,2120135
"327","ARM","ARMENIA","Asia",1963,0,2056023
"328","ARM","ARMENIA","Asia",1962,0,1991689
"329","ARM","ARMENIA","Asia",1961,0,1927484
"330","ARM","ARMENIA","Asia",1960,0,1863705
"331","ASM","AMERICAN SAMOA","Oceania",2014,0,53466
"332","ASM","AMERICAN SAMOA","Oceania",2013,0,54006
"333","ASM","AMERICAN SAMOA","Oceania",2012,0,54489
"334","ASM","AMERICAN SAMOA","Oceania",2011,0,54895
"335","ASM","AMERICAN SAMOA","Oceania",2010,0,55228
"336","ASM","AMERICAN SAMOA","Oceania",2009,34,55528
"337","ASM","AMERICAN SAMOA","Oceania",2008,0,55828
"338","ASM","AMERICAN SAMOA","Oceania",2007,0,56113
"339","ASM","AMERICAN SAMOA","Oceania",2006,0,56374
"340","ASM","AMERICAN SAMOA","Oceania",2005,0,56617
"341","ASM","AMERICAN SAMOA","Oceania",2004,0,56818
"342","ASM","AMERICAN SAMOA","Oceania",2003,6,56971
"343","ASM","AMERICAN SAMOA","Oceania",2002,0,57062
"344","ASM","AMERICAN SAMOA","Oceania",2001,0,57053
"345","ASM","AMERICAN SAMOA","Oceania",2000,0,56855
"346","ASM","AMERICAN SAMOA","Oceania",1999,0,56248
"347","ASM","AMERICAN SAMOA","Oceania",1998,0,55334
"348","ASM","AMERICAN SAMOA","Oceania",1997,0,54362
"349","ASM","AMERICAN SAMOA","Oceania",1996,0,53353
"350","ASM","AMERICAN SAMOA","Oceania",1995,0,52316
"351","ASM","AMERICAN SAMOA","Oceania",1994,0,51251
"352","ASM","AMERICAN SAMOA","Oceania",1993,0,50159
"353","ASM","AMERICAN SAMOA","Oceania",1992,0,49038
"354","ASM","AMERICAN SAMOA","Oceania",1991,0,47882
"355","ASM","AMERICAN SAMOA","Oceania",1990,0,46640
"356","ASM","AMERICAN SAMOA","Oceania",1989,0,45191
"357","ASM","AMERICAN SAMOA","Oceania",1988,0,43615
"358","ASM","AMERICAN SAMOA","Oceania",1987,0,42072
"359","ASM","AMERICAN SAMOA","Oceania",1986,0,40571
"360","ASM","AMERICAN SAMOA","Oceania",1985,0,39103
"361","ASM","AMERICAN SAMOA","Oceania",1984,0,37667
"362","ASM","AMERICAN SAMOA","Oceania",1983,0,36271
"363","ASM","AMERICAN SAMOA","Oceania",1982,0,34909
"364","ASM","AMERICAN SAMOA","Oceania",1981,0,33584
"365","ASM","AMERICAN SAMOA","Oceania",1980,0,32403
"366","ASM","AMERICAN SAMOA","Oceania",1979,0,31611
"367","ASM","AMERICAN SAMOA","Oceania",1978,0,31076
"368","ASM","AMERICAN SAMOA","Oceania",1977,0,30521
"369","ASM","AMERICAN SAMOA","Oceania",1976,0,29959
"370","ASM","AMERICAN SAMOA","Oceania",1975,0,29390
"371","ASM","AMERICAN SAMOA","Oceania",1974,0,28875
"372","ASM","AMERICAN SAMOA","Oceania",1973,0,28436
"373","ASM","AMERICAN SAMOA","Oceania",1972,0,27995
"374","ASM","AMERICAN SAMOA","Oceania",1971,0,27533
"375","ASM","AMERICAN SAMOA","Oceania",1970,0,27026
"376","ASM","AMERICAN SAMOA","Oceania",1969,0,26375
"377","ASM","AMERICAN SAMOA","Oceania",1968,0,25614
"378","ASM","AMERICAN SAMOA","Oceania",1967,0,24863
"379","ASM","AMERICAN SAMOA","Oceania",1966,90,24136
"380","ASM","AMERICAN SAMOA","Oceania",1965,0,23406
"381","ASM","AMERICAN SAMOA","Oceania",1964,0,22673
"382","ASM","AMERICAN SAMOA","Oceania",1963,0,21966
"383","ASM","AMERICAN SAMOA","Oceania",1962,0,21298
"384","ASM","AMERICAN SAMOA","Oceania",1961,0,20666
"385","ASM","AMERICAN SAMOA","Oceania",1960,0,20133
"386","ATG","ANTIGUA AND BARBUDA","Americas",2014,0,88765
"387","ATG","ANTIGUA AND BARBUDA","Americas",2013,0,88064
"388","ATG","ANTIGUA AND BARBUDA","Americas",2012,0,87260
"389","ATG","ANTIGUA AND BARBUDA","Americas",2011,0,86332
"390","ATG","ANTIGUA AND BARBUDA","Americas",2010,0,85320
"391","ATG","ANTIGUA AND BARBUDA","Americas",2009,0,84173
"392","ATG","ANTIGUA AND BARBUDA","Americas",2008,0,82912
"393","ATG","ANTIGUA AND BARBUDA","Americas",2007,0,81704
"394","ATG","ANTIGUA AND BARBUDA","Americas",2006,0,80604
"395","ATG","ANTIGUA AND BARBUDA","Americas",2005,0,79611
"396","ATG","ANTIGUA AND BARBUDA","Americas",2004,0,78719
"397","ATG","ANTIGUA AND BARBUDA","Americas",2003,0,77884
"398","ATG","ANTIGUA AND BARBUDA","Americas",2002,0,77032
"399","ATG","ANTIGUA AND BARBUDA","Americas",2001,0,76069
"400","ATG","ANTIGUA AND BARBUDA","Americas",2000,0,74912
"401","ATG","ANTIGUA AND BARBUDA","Americas",1999,2,73666
"402","ATG","ANTIGUA AND BARBUDA","Americas",1998,2,72412
"403","ATG","ANTIGUA AND BARBUDA","Americas",1997,0,71053
"404","ATG","ANTIGUA AND BARBUDA","Americas",1996,0,69612
"405","ATG","ANTIGUA AND BARBUDA","Americas",1995,2,68189
"406","ATG","ANTIGUA AND BARBUDA","Americas",1994,0,66843
"407","ATG","ANTIGUA AND BARBUDA","Americas",1993,0,65587
"408","ATG","ANTIGUA AND BARBUDA","Americas",1992,0,64404
"409","ATG","ANTIGUA AND BARBUDA","Americas",1991,0,63387
"410","ATG","ANTIGUA AND BARBUDA","Americas",1990,0,63066
"411","ATG","ANTIGUA AND BARBUDA","Americas",1989,2,63325
"412","ATG","ANTIGUA AND BARBUDA","Americas",1988,0,63623
"413","ATG","ANTIGUA AND BARBUDA","Americas",1987,0,63946
"414","ATG","ANTIGUA AND BARBUDA","Americas",1986,0,64276
"415","ATG","ANTIGUA AND BARBUDA","Americas",1985,0,64591
"416","ATG","ANTIGUA AND BARBUDA","Americas",1984,0,64882
"417","ATG","ANTIGUA AND BARBUDA","Americas",1983,0,64934
"418","ATG","ANTIGUA AND BARBUDA","Americas",1982,0,64785
"419","ATG","ANTIGUA AND BARBUDA","Americas",1981,0,64665
"420","ATG","ANTIGUA AND BARBUDA","Americas",1980,0,64513
"421","ATG","ANTIGUA AND BARBUDA","Americas",1979,0,64274
"422","ATG","ANTIGUA AND BARBUDA","Americas",1978,0,64038
"423","ATG","ANTIGUA AND BARBUDA","Americas",1977,0,63862
"424","ATG","ANTIGUA AND BARBUDA","Americas",1976,0,63762
"425","ATG","ANTIGUA AND BARBUDA","Americas",1975,0,63839
"426","ATG","ANTIGUA AND BARBUDA","Americas",1974,0,64058
"427","ATG","ANTIGUA AND BARBUDA","Americas",1973,0,64342
"428","ATG","ANTIGUA AND BARBUDA","Americas",1972,0,64615
"429","ATG","ANTIGUA AND BARBUDA","Americas",1971,0,64729
"430","ATG","ANTIGUA AND BARBUDA","Americas",1970,0,64528
"431","ATG","ANTIGUA AND BARBUDA","Americas",1969,0,63819
"432","ATG","ANTIGUA AND BARBUDA","Americas",1968,0,62809
"433","ATG","ANTIGUA AND BARBUDA","Americas",1967,0,61837
"434","ATG","ANTIGUA AND BARBUDA","Americas",1966,0,60900
"435","ATG","ANTIGUA AND BARBUDA","Americas",1965,0,59970
"436","ATG","ANTIGUA AND BARBUDA","Americas",1964,0,59020
"437","ATG","ANTIGUA AND BARBUDA","Americas",1963,0,58138
"438","ATG","ANTIGUA AND BARBUDA","Americas",1962,0,57336
"439","ATG","ANTIGUA AND BARBUDA","Americas",1961,0,56540
"440","ATG","ANTIGUA AND BARBUDA","Americas",1960,2,55603
"441","AUS","AUSTRALIA","Oceania",2014,2,23475686
"442","AUS","AUSTRALIA","Oceania",2013,9,23128129
"443","AUS","AUSTRALIA","Oceania",2012,4,22733465
"444","AUS","AUSTRALIA","Oceania",2011,1,22340024
"445","AUS","AUSTRALIA","Oceania",2010,36,22031750
"446","AUS","AUSTRALIA","Oceania",2009,535,21691653
"447","AUS","AUSTRALIA","Oceania",2008,8,21249199
"448","AUS","AUSTRALIA","Oceania",2007,11,20827622
"449","AUS","AUSTRALIA","Oceania",2006,4,20450966
"450","AUS","AUSTRALIA","Oceania",2005,20,20176844
"451","AUS","AUSTRALIA","Oceania",2004,6,19932722
"452","AUS","AUSTRALIA","Oceania",2003,6,19720737
"453","AUS","AUSTRALIA","Oceania",2002,2,19495210
"454","AUS","AUSTRALIA","Oceania",2001,6,19274701
"455","AUS","AUSTRALIA","Oceania",2000,1,19028802
"456","AUS","AUSTRALIA","Oceania",1999,8,18812264
"457","AUS","AUSTRALIA","Oceania",1998,20,18607584
"458","AUS","AUSTRALIA","Oceania",1997,21,18423037
"459","AUS","AUSTRALIA","Oceania",1996,21,18224767
"460","AUS","AUSTRALIA","Oceania",1995,9,18004882
"461","AUS","AUSTRALIA","Oceania",1994,36,17805468
"462","AUS","AUSTRALIA","Oceania",1993,18,17634808
"463","AUS","AUSTRALIA","Oceania",1992,2,17478635
"464","AUS","AUSTRALIA","Oceania",1991,0,17284036
"465","AUS","AUSTRALIA","Oceania",1990,12,17065128
"466","AUS","AUSTRALIA","Oceania",1989,25,16814416
"467","AUS","AUSTRALIA","Oceania",1988,17,16532164
"468","AUS","AUSTRALIA","Oceania",1987,0,16263874
"469","AUS","AUSTRALIA","Oceania",1986,15,16018350
"470","AUS","AUSTRALIA","Oceania",1985,38,15788312
"471","AUS","AUSTRALIA","Oceania",1984,36,15579391
"472","AUS","AUSTRALIA","Oceania",1983,75,15393472
"473","AUS","AUSTRALIA","Oceania",1982,1,15184247
"474","AUS","AUSTRALIA","Oceania",1981,2,14923260
"475","AUS","AUSTRALIA","Oceania",1980,0,14692000
"476","AUS","AUSTRALIA","Oceania",1979,15,14514000
"477","AUS","AUSTRALIA","Oceania",1978,12,14358000
"478","AUS","AUSTRALIA","Oceania",1977,3,14192000
